,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
245,Even these museums often confer.,Even these museums ever confer.,Even these museums,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,245,Even
246,Even blouses do also twirl.,Even blouses do ever twirl.,Even blouses do,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,246,Even
247,Even all adults really worried.,Even all adults ever worried.,Even all adults,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,247,Even
248,Even those shawls really twist.,Even those shawls ever twist.,Even those shawls,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,248,Even
249,Even some person clearly badgered Spain to cooperate.,Even some person ever badgered Spain to cooperate.,Even some person,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,249,Even
250,Even Tiffany has also compelled Caroline to sing.,Even Tiffany has ever compelled Caroline to sing.,Even Tiffany has,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,250,Even
251,Even a lot of waiters had certainly divorced.,Even a lot of waiters had ever divorced.,Even a lot of waiters had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,251,Even
252,Even Liam also liked the peppers.,Even Liam ever liked the peppers.,Even Liam,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,252,Even
253,Even some cashiers clearly sigh.,Even some cashiers ever sigh.,Even some cashiers,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,253,Even
254,Even Kathleen clearly looked like these pictures.,Even Kathleen ever looked like these pictures.,Even Kathleen,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,254,Even
255,Even the Clintons also weep.,Even the Clintons ever weep.,Even the Clintons,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,255,Even
256,Even Alexander could also concur.,Even Alexander could ever concur.,Even Alexander could,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,256,Even
257,Even every glass really falls apart.,Even every glass ever falls apart.,Even every glass,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,257,Even
258,Even the customer clearly smiled.,Even the customer ever smiled.,Even the customer,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,258,Even
259,Even a print also looked like Ann.,Even a print ever looked like Ann.,Even a print,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,259,Even
260,Even some senators really neglected to escape from April.,Even some senators ever neglected to escape from April.,Even some senators,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,260,Even
261,Even Kenneth could certainly sigh.,Even Kenneth could ever sigh.,Even Kenneth could,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,261,Even
262,Even Kristin often fires Alicia.,Even Kristin ever fires Alicia.,Even Kristin,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,262,Even
263,Even many doors did certainly open.,Even many doors did ever open.,Even many doors did,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,263,Even
264,Even the cakes could certainly char.,Even the cakes could ever char.,Even the cakes could,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,264,Even
265,Even Jesus also swallows.,Even Jesus ever swallows.,Even Jesus,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,265,Even
266,Even Martha has really studied.,Even Martha has ever studied.,Even Martha has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,266,Even
267,Even some convertible really steers.,Even some convertible ever steers.,Even some convertible,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,267,Even
268,Even this actress had also begged a lot of men to break some plates.,Even this actress had ever begged a lot of men to break some plates.,Even this actress had,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,268,Even
269,Even all ladies also conspire.,Even all ladies ever conspire.,Even all ladies,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,269,Even
270,Even the Lutherans clearly discover steak to vanish.,Even the Lutherans ever discover steak to vanish.,Even the Lutherans,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,270,Even
271,Even a girl could also bore Leslie.,Even a girl could ever bore Leslie.,Even a girl could,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,271,Even
272,Even Aaron clearly explored a hill.,Even Aaron ever explored a hill.,Even Aaron,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,272,Even
273,Even Ronald clearly talks about all libraries.,Even Ronald ever talks about all libraries.,Even Ronald,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,273,Even
274,Even some boxes would certainly annoy the Borgias.,Even some boxes would ever annoy the Borgias.,Even some boxes would,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,274,Even
275,Even most eyes clearly open.,Even most eyes ever open.,Even most eyes,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,275,Even
276,Even those doors really fling open.,Even those doors ever fling open.,Even those doors,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,276,Even
277,Even the Lutherans would also kiss.,Even the Lutherans would ever kiss.,Even the Lutherans would,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,277,Even
278,Even this person certainly joked around.,Even this person ever joked around.,Even this person,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,278,Even
279,Even the Lutherans did often compete.,Even the Lutherans did ever compete.,Even the Lutherans did,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,279,Even
280,Even the Lutherans also alarms Linda.,Even the Lutherans ever alarms Linda.,Even the Lutherans,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,280,Even
281,Even Jane often discovers who hope to annoy the Borgias.,Even Jane ever discovers who hope to annoy the Borgias.,Even Jane,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,281,Even
282,Even Clyde can also ascend this hill.,Even Clyde can ever ascend this hill.,Even Clyde can,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,282,Even
283,Even the governments certainly manage to listen to Tina.,Even the governments ever manage to listen to Tina.,Even the governments,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,283,Even
284,Even the apple does really embarrass Cheryl.,Even the apple does ever embarrass Cheryl.,Even the apple does,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,284,Even
285,Even every shoe often folded.,Even every shoe ever folded.,Even every shoe,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,285,Even
286,Even the cashier certainly succeeds.,Even the cashier ever succeeds.,Even the cashier,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,286,Even
287,Even a lot of children clearly clash.,Even a lot of children ever clash.,Even a lot of children,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,287,Even
288,Even many guests often get fired.,Even many guests ever get fired.,Even many guests,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,288,Even
289,Even Edward has certainly investigated some children.,Even Edward has ever investigated some children.,Even Edward has,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,289,Even
290,Even most customers often force Tina to bother Steve.,Even most customers ever force Tina to bother Steve.,Even most customers,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,290,Even
291,Even a lot of cucumbers certainly char.,Even a lot of cucumbers ever char.,Even a lot of cucumbers,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,291,Even
292,Even some guests really shout.,Even some guests ever shout.,Even some guests,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,292,Even
293,Even politics often astounded Ruth.,Even politics ever astounded Ruth.,Even politics,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,293,Even
294,Even some senator really spurs Andrew to break vases.,Even some senator ever spurs Andrew to break vases.,Even some senator,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,294,Even
295,Even Tonya could also murmur.,Even Tonya could ever murmur.,Even Tonya could,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,295,Even
296,Even senators really dated.,Even senators ever dated.,Even senators,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,296,Even
297,Even a glove really loosens.,Even a glove ever loosens.,Even a glove,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,297,Even
298,Even Jacqueline often cheered.,Even Jacqueline ever cheered.,Even Jacqueline,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,298,Even
299,Even Becca clearly telephones.,Even Becca ever telephones.,Even Becca,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,299,Even
300,Even these cashiers would often salute.,Even these cashiers would ever salute.,Even these cashiers would,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,300,Even
301,Even Martha clearly badgers Angela's mentors to disturb Aaron.,Even Martha ever badgers Angela's mentors to disturb Aaron.,Even Martha,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,301,Even
302,Even many committees often oblige Wendy's daughter to flee from Richard.,Even many committees ever oblige Wendy's daughter to flee from Richard.,Even many committees,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,302,Even
303,Even Deanna had really written.,Even Deanna had ever written.,Even Deanna had,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,303,Even
304,Even a jacket should also crumple.,Even a jacket should ever crumple.,Even a jacket should,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,304,Even
305,Even a lot of schools really want Amy to weep.,Even a lot of schools ever want Amy to weep.,Even a lot of schools,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,305,Even
306,Even literature certainly stuns that man.,Even literature ever stuns that man.,Even literature,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,306,Even
307,Even Bruce often cried.,Even Bruce ever cried.,Even Bruce,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,307,Even
308,Even Ann also compels an organization to upset Brenda.,Even Ann ever compels an organization to upset Brenda.,Even Ann,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,308,Even
309,Even Walter often dropped by the Great Lakes.,Even Walter ever dropped by the Great Lakes.,Even Walter,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,309,Even
310,Even the carriages clearly hurt Jason.,Even the carriages ever hurt Jason.,Even the carriages,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,310,Even
311,Even Diane certainly learns.,Even Diane ever learns.,Even Diane,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,311,Even
312,Even Judy often examines most commentaries.,Even Judy ever examines most commentaries.,Even Judy,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,312,Even
313,Even Julie clearly escapes.,Even Julie ever escapes.,Even Julie,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,313,Even
314,Even Marla clearly cleaned those rugs.,Even Marla ever cleaned those rugs.,Even Marla,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,314,Even
315,Even those legislatures also propose to annoy Noah.,Even those legislatures ever propose to annoy Noah.,Even those legislatures,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,315,Even
316,Even Alan also badgers Tonya to bake.,Even Alan ever badgers Tonya to bake.,Even Alan,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,316,Even
317,Even Laurie had certainly wept.,Even Laurie had ever wept.,Even Laurie had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,317,Even
318,Even Aaron clearly ascended every slope.,Even Aaron ever ascended every slope.,Even Aaron,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,318,Even
319,Even many shirts often unfold.,Even many shirts ever unfold.,Even many shirts,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,319,Even
320,Even a screen really darkens.,Even a screen ever darkens.,Even a screen,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,320,Even
321,Even Connie also fixed trucks.,Even Connie ever fixed trucks.,Even Connie,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,321,Even
322,Even some cats could really upset Patrick.,Even some cats could ever upset Patrick.,Even some cats could,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,322,Even
323,Even a scarf really shrinks.,Even a scarf ever shrinks.,Even a scarf,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,323,Even
324,Even a lot of women have clearly practiced.,Even a lot of women have ever practiced.,Even a lot of women have,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,324,Even
325,Even every library had clearly asked Randolf's daughters to shout.,Even every library had ever asked Randolf's daughters to shout.,Even every library had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,325,Even
326,Even Andrew should certainly attempt to think about the guest.,Even Andrew should ever attempt to think about the guest.,Even Andrew should,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,326,Even
327,Even these bikes clearly crash.,Even these bikes ever crash.,Even these bikes,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,327,Even
328,Even those teenagers often walk through a lot of restaurants.,Even those teenagers ever walk through a lot of restaurants.,Even those teenagers,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,328,Even
329,Even Kathleen had often broken some wheelbarrow.,Even Kathleen had ever broken some wheelbarrow.,Even Kathleen had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,329,Even
330,Even this woman also induces Connie to explore this restaurant.,Even this woman ever induces Connie to explore this restaurant.,Even this woman,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,330,Even
331,Even Ruth really comes here.,Even Ruth ever comes here.,Even Ruth,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,331,Even
332,Even senators clearly doubted some ladies believe Nina to reference Gary.,Even senators ever doubted some ladies believe Nina to reference Gary.,Even senators,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,332,Even
333,Even Eva has clearly turned out to astound Frank.,Even Eva has ever turned out to astound Frank.,Even Eva has,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,333,Even
334,Even these committees also consider those muffins to scare Carla.,Even these committees ever consider those muffins to scare Carla.,Even these committees,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,334,Even
335,Even all planes certainly turned.,Even all planes ever turned.,Even all planes,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,335,Even
336,Even this pork often baked.,Even this pork ever baked.,Even this pork,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,336,Even
337,Even Paul has also answered.,Even Paul has ever answered.,Even Paul has,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,337,Even
338,Even Jacqueline often lies.,Even Jacqueline ever lies.,Even Jacqueline,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,338,Even
339,Even a pedestrian did really dislike Meredith.,Even a pedestrian did ever dislike Meredith.,Even a pedestrian did,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,339,Even
340,Even Erin should clearly clean all glasses.,Even Erin should ever clean all glasses.,Even Erin should,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,340,Even
341,Even those pedestrians also yearn to hate Wendy.,Even those pedestrians ever yearn to hate Wendy.,Even those pedestrians,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,341,Even
342,Even the doors had often wasted away.,Even the doors had ever wasted away.,Even the doors had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,342,Even
343,Even some hospitals really appear to interact.,Even some hospitals ever appear to interact.,Even some hospitals,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,343,Even
344,Even Monet had certainly concurred.,Even Monet had ever concurred.,Even Monet had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,344,Even
345,Even Rhonda can really long to go to most banks.,Even Rhonda can ever long to go to most banks.,Even Rhonda can,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,345,Even
346,Even these children often boast.,Even these children ever boast.,Even these children,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,346,Even
347,Even Monet should often die.,Even Monet should ever die.,Even Monet should,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,347,Even
348,Even Adam has really argued about Carrie.,Even Adam has ever argued about Carrie.,Even Adam has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,348,Even
349,Even the companies also work hard.,Even the companies ever work hard.,Even the companies,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,349,Even
350,Even the bicycles really bother every person.,Even the bicycles ever bother every person.,Even the bicycles,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,350,Even
351,Even Edward will certainly badger a lot of men to reference Phillip.,Even Edward will ever badger a lot of men to reference Phillip.,Even Edward will,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,351,Even
352,Even these newspaper articles will really disagree.,Even these newspaper articles will ever disagree.,Even these newspaper articles will,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,352,Even
353,Even Donald has also looked to get a job.,Even Donald has ever looked to get a job.,Even Donald has,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,353,Even
354,Even Deanna does also salute.,Even Deanna does ever salute.,Even Deanna does,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,354,Even
355,Even Carrie might often expect Dennis to sell a lot of cars.,Even Carrie might ever expect Dennis to sell a lot of cars.,Even Carrie might,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,355,Even
356,Even skateboards often slow.,Even skateboards ever slow.,Even skateboards,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,356,Even
357,Even the teenagers also remember these schools.,Even the teenagers ever remember these schools.,Even the teenagers,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,357,Even
358,Even Ellen really laughs.,Even Ellen ever laughs.,Even Ellen,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,358,Even
359,Even most newspaper articles also disagree with that movie.,Even most newspaper articles ever disagree with that movie.,Even most newspaper articles,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,359,Even
360,Even Katherine often hugged Timothy.,Even Katherine ever hugged Timothy.,Even Katherine,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,360,Even
361,Even some icicles could often condense.,Even some icicles could ever condense.,Even some icicles could,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,361,Even
362,Even Amelia often continues to sell this plane.,Even Amelia ever continues to sell this plane.,Even Amelia,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,362,Even
363,Even some scarves had certainly folded.,Even some scarves had ever folded.,Even some scarves had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,363,Even
364,Even the library clearly retaliated.,Even the library ever retaliated.,Even the library,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,364,Even
365,Even Melanie can really escape.,Even Melanie can ever escape.,Even Melanie can,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,365,Even
366,Even dancers really convince Colleen's oncologist to sing.,Even dancers ever convince Colleen's oncologist to sing.,Even dancers,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,366,Even
367,Even that blouse clearly loosens.,Even that blouse ever loosens.,Even that blouse,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,367,Even
368,Even many tomatoes had certainly ripened.,Even many tomatoes had ever ripened.,Even many tomatoes had,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,368,Even
369,Even all women certainly weep.,Even all women ever weep.,Even all women,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,369,Even
370,Even some adult did often nod.,Even some adult did ever nod.,Even some adult did,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,370,Even
371,Even many senators also like to litter.,Even many senators ever like to litter.,Even many senators,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,371,Even
372,Even Noah should clearly read.,Even Noah should ever read.,Even Noah should,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,372,Even
373,Even some teachers certainly work with Jane.,Even some teachers ever work with Jane.,Even some teachers,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,373,Even
374,Even Denise has really yearned to spin around.,Even Denise has ever yearned to spin around.,Even Denise has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,374,Even
375,Even the children also shout.,Even the children ever shout.,Even the children,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,375,Even
376,Even bikes also stop.,Even bikes ever stop.,Even bikes,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,376,Even
377,Even a truck has really fallen apart.,Even a truck has ever fallen apart.,Even a truck has,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,377,Even
378,Even those patients clearly try to question Rodney.,Even those patients ever try to question Rodney.,Even those patients,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,378,Even
379,Even all men often confuses all students.,Even all men ever confuses all students.,Even all men,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,379,Even
380,Even Tara clearly turns out to kiss most guys.,Even Tara ever turns out to kiss most guys.,Even Tara,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,380,Even
381,Even Leslie could also entreat Laura to smile.,Even Leslie could ever entreat Laura to smile.,Even Leslie could,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,381,Even
382,Even that ice cream often evaporates.,Even that ice cream ever evaporates.,Even that ice cream,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,382,Even
383,Even the lamps clearly brightened.,Even the lamps ever brightened.,Even the lamps,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,383,Even
384,Even all rabbits do also fall asleep.,Even all rabbits do ever fall asleep.,Even all rabbits do,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,384,Even
385,Even Noah also praised Grace.,Even Noah ever praised Grace.,Even Noah,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,385,Even
386,Even the guys also question Raymond.,Even the guys ever question Raymond.,Even the guys,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,386,Even
387,Even most waitresses would really date.,Even most waitresses would ever date.,Even most waitresses would,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,387,Even
388,Even a doctor certainly prodded Tiffany to fix this window.,Even a doctor ever prodded Tiffany to fix this window.,Even a doctor,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,388,Even
389,Even Bill certainly fired Dan.,Even Bill ever fired Dan.,Even Bill,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,389,Even
390,Even ice often vaporizes.,Even ice ever vaporizes.,Even ice,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,390,Even
391,Even Lissa really learned what have cracked.,Even Lissa ever learned what have cracked.,Even Lissa,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,391,Even
392,Even Sheila clearly proved to notice a guy.,Even Sheila ever proved to notice a guy.,Even Sheila,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,392,Even
393,Even Nicole really respects that cashier.,Even Nicole ever respects that cashier.,Even Nicole,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,393,Even
394,Even reports do often astound Charles.,Even reports do ever astound Charles.,Even reports do,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,394,Even
395,Even Guy has clearly appeared to run around the art gallery.,Even Guy has ever appeared to run around the art gallery.,Even Guy has,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,395,Even
396,Even the government certainly succeeds.,Even the government ever succeeds.,Even the government,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,396,Even
397,Even Christine did certainly wash.,Even Christine did ever wash.,Even Christine did,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,397,Even
398,Even some associations clearly met.,Even some associations ever met.,Even some associations,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,398,Even
399,Even Nancy will often depart.,Even Nancy will ever depart.,Even Nancy will,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,399,Even
400,Even Danielle could really consider Andrew to wash.,Even Danielle could ever consider Andrew to wash.,Even Danielle could,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,400,Even
401,Even these cashiers had often approved.,Even these cashiers had ever approved.,Even these cashiers had,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,401,Even
402,Even Carrie also investigated what don't blacken.,Even Carrie ever investigated what don't blacken.,Even Carrie,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,402,Even
403,Even the screen will clearly disappear.,Even the screen will ever disappear.,Even the screen will,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,403,Even
404,Even a lot of lights could clearly darken.,Even a lot of lights could ever darken.,Even a lot of lights could,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,404,Even
405,Even those guests clearly whisper.,Even those guests ever whisper.,Even those guests,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,405,Even
406,Even Sarah really studies.,Even Sarah ever studies.,Even Sarah,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,406,Even
407,Even that customer had clearly answered.,Even that customer had ever answered.,Even that customer had,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,407,Even
408,Even a glacier has often vaporized.,Even a glacier has ever vaporized.,Even a glacier has,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,408,Even
409,Even a lot of people often approach Meredith.,Even a lot of people ever approach Meredith.,Even a lot of people,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,409,Even
410,Even every library had really proposed to worry.,Even every library had ever proposed to worry.,Even every library had,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,410,Even
411,Even Roger also hopes to care for Thomas.,Even Roger ever hopes to care for Thomas.,Even Roger,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,411,Even
412,Even Julie often scratches.,Even Julie ever scratches.,Even Julie,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,412,Even
413,Even the ice cream clearly condenses.,Even the ice cream ever condenses.,Even the ice cream,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,413,Even
414,Even all socks also tighten.,Even all socks ever tighten.,Even all socks,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,414,Even
415,Even the Clintons often slump over.,Even the Clintons ever slump over.,Even the Clintons,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,415,Even
416,Even every actress clearly insults Denise.,Even every actress ever insults Denise.,Even every actress,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,416,Even
417,Even the Impressionists also correspond.,Even the Impressionists ever correspond.,Even the Impressionists,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,417,Even
418,Even these pedestrians had also struggled.,Even these pedestrians had ever struggled.,Even these pedestrians had,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,418,Even
419,Even Carrie really sounded like Steven.,Even Carrie ever sounded like Steven.,Even Carrie,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,419,Even
420,Even a vase often drops.,Even a vase ever drops.,Even a vase,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,420,Even
421,Even this unicycle might really crash.,Even this unicycle might ever crash.,Even this unicycle might,really,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,421,Even
422,Even Candice does clearly laugh.,Even Candice does ever laugh.,Even Candice does,clearly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,422,Even
423,Even some guys certainly think a lot of waitresses respect Walter.,Even some guys ever think a lot of waitresses respect Walter.,Even some guys,certainly,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,423,Even
424,Even these shoes often unfold.,Even these shoes ever unfold.,Even these shoes,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,424,Even
425,Even drivers also break this vase.,Even drivers ever break this vase.,Even drivers,also,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,425,Even
426,Even those people often walk through a lot of grocery stores.,Even those people ever walk through a lot of grocery stores.,Even those people,often,ever,semantics,npi_licensing,npi_present_1,True,True,False,False,426,Even
