,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
214,Alexander did care for these delighted men.,Alexander did care for these delighted man.,Alexander did care for these delighted,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,214,these
215,Gina remembered those scared children.,Gina remembered those scared child.,Gina remembered those scared,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,215,those
216,Sonia cleans these blue axes.,Sonia cleans these blue axis.,Sonia cleans these blue,axes,axis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,216,these
217,Carla went to that rough oasis.,Carla went to that rough oases.,Carla went to that rough,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,217,that
218,April wasn't approaching these serious alumni.,April wasn't approaching these serious alumnus.,April wasn't approaching these serious,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,218,these
219,Emily questions that unconvinced child.,Emily questions that unconvinced children.,Emily questions that unconvinced,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,219,that
220,This cucumber is stunning this determined child.,This cucumber is stunning this determined children.,This cucumber is stunning this determined,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,220,this
221,Sonia has noticed that sick alumnus.,Sonia has noticed that sick alumni.,Sonia has noticed that sick,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,221,that
222,Walter escapes from that big woman.,Walter escapes from that big women.,Walter escapes from that big,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,222,that
223,Hills are irritating that young man.,Hills are irritating that young men.,Hills are irritating that young,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,223,that
224,The Clintons have this dirty foot.,The Clintons have this dirty feet.,The Clintons have this dirty,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,224,this
225,Dennis wouldn't hate this standing woman.,Dennis wouldn't hate this standing women.,Dennis wouldn't hate this standing,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,225,this
226,Naomi exited that cheap oasis.,Naomi exited that cheap oases.,Naomi exited that cheap,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,226,that
227,Diane had appreciated that displeased man.,Diane had appreciated that displeased men.,Diane had appreciated that displeased,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,227,that
228,Stacy questioned those concealed alumni.,Stacy questioned those concealed alumnus.,Stacy questioned those concealed,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,228,those
229,Denise lifted these sick lice.,Denise lifted these sick louse.,Denise lifted these sick,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,229,these
230,Florence visited that hard oasis.,Florence visited that hard oases.,Florence visited that hard,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,230,that
231,Many projectors are confusing this smart man.,Many projectors are confusing this smart men.,Many projectors are confusing this smart,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,231,this
232,James breaks those purple teeth.,James breaks those purple tooth.,James breaks those purple,teeth,tooth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,232,those
233,Thomas has hidden those small teeth.,Thomas has hidden those small tooth.,Thomas has hidden those small,teeth,tooth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,233,those
234,Kristin cured that old man.,Kristin cured that old men.,Kristin cured that old,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,234,that
235,Cynthia explored that orange oasis.,Cynthia explored that orange oases.,Cynthia explored that orange,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,235,that
236,Donna escapes from these scared men.,Donna escapes from these scared man.,Donna escapes from these scared,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,236,these
237,Some students astounded that excited person.,Some students astounded that excited people.,Some students astounded that excited,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,237,that
238,Steven isn't visiting these displeased people.,Steven isn't visiting these displeased person.,Steven isn't visiting these displeased,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,238,these
239,Many pedestrians disagreed with this lost woman.,Many pedestrians disagreed with this lost women.,Many pedestrians disagreed with this lost,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,239,this
240,Some guys hug these good men.,Some guys hug these good man.,Some guys hug these good,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,240,these
241,Robert had those big cacti.,Robert had those big cactus.,Robert had those big,cacti,cactus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,241,those
242,Jeffrey has examined that bad synopsis.,Jeffrey has examined that bad synopses.,Jeffrey has examined that bad,synopsis,synopses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,242,that
243,Jodi might upset these old children.,Jodi might upset these old child.,Jodi might upset these old,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,243,these
244,Brenda helped those bad women.,Brenda helped those bad woman.,Brenda helped those bad,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,244,those
245,All waiters aren't listening to that happy alumnus.,All waiters aren't listening to that happy alumni.,All waiters aren't listening to that happy,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,245,that
246,The girl disagrees with this good man.,The girl disagrees with this good men.,The girl disagrees with this good,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,246,this
247,Jill conceals that excited person.,Jill conceals that excited people.,Jill conceals that excited,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,247,that
248,Julia remembered this young person.,Julia remembered this young people.,Julia remembered this young,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,248,this
249,Bruce disliked these confident alumni.,Bruce disliked these confident alumnus.,Bruce disliked these confident,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,249,these
250,These teachers cure these sick people.,These teachers cure these sick person.,These teachers cure these sick,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,250,these
251,Karla does fix these red feet.,Karla does fix these red foot.,Karla does fix these red,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,251,these
252,Judy hadn't attacked that nice woman.,Judy hadn't attacked that nice women.,Judy hadn't attacked that nice,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,252,that
253,The apple disgusted that sick child.,The apple disgusted that sick children.,The apple disgusted that sick,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,253,that
254,Charles upset this content child.,Charles upset this content children.,Charles upset this content,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,254,this
255,The waiters disagree with this fast person.,The waiters disagree with this fast people.,The waiters disagree with this fast,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,255,this
256,Christopher isn't hiring this determined man.,Christopher isn't hiring this determined men.,Christopher isn't hiring this determined,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,256,this
257,Elaine couldn't exit those rough oases.,Elaine couldn't exit those rough oasis.,Elaine couldn't exit those rough,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,257,those
258,Jason wouldn't like those exposed lice.,Jason wouldn't like those exposed louse.,Jason wouldn't like those exposed,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,258,those
259,Sherry hadn't insulted those clever alumni.,Sherry hadn't insulted those clever alumnus.,Sherry hadn't insulted those clever,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,259,those
260,Amanda has hidden these yellow cacti.,Amanda has hidden these yellow cactus.,Amanda has hidden these yellow,cacti,cactus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,260,these
261,Paula thinks about these green lice.,Paula thinks about these green louse.,Paula thinks about these green,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,261,these
262,All doctors argue about those long analyses.,All doctors argue about those long analysis.,All doctors argue about those long,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,262,those
263,Heidi can break this out in the open foot.,Heidi can break this out in the open feet.,Heidi can break this out in the open,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,263,this
264,Carla hugged those young children.,Carla hugged those young child.,Carla hugged those young,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,264,those
265,A guest was attacking those confident men.,A guest was attacking those confident man.,A guest was attacking those confident,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,265,those
266,The Impressionists boycott those hard oases.,The Impressionists boycott those hard oasis.,The Impressionists boycott those hard,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,266,those
267,Katherine isn't disgusting this out in the open alumnus.,Katherine isn't disgusting this out in the open alumni.,Katherine isn't disgusting this out in the open,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,267,this
268,A window is bothering those popular men.,A window is bothering those popular man.,A window is bothering those popular,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,268,those
269,A lot of cashiers discover that smart man.,A lot of cashiers discover that smart men.,A lot of cashiers discover that smart,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,269,that
270,Jodi approaches that unlucky woman.,Jodi approaches that unlucky women.,Jodi approaches that unlucky,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,270,that
271,Jesus discussed that fast child.,Jesus discussed that fast children.,Jesus discussed that fast,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,271,that
272,Carts hadn't disgusted those content men.,Carts hadn't disgusted those content man.,Carts hadn't disgusted those content,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,272,those
273,Deborah talks about these smart men.,Deborah talks about these smart man.,Deborah talks about these smart,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,273,these
274,Thomas was returning to that unsure man.,Thomas was returning to that unsure men.,Thomas was returning to that unsure,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,274,that
275,Every student will break this clean tooth.,Every student will break this clean teeth.,Every student will break this clean,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,275,this
276,Valerie talks about this young woman.,Valerie talks about this young women.,Valerie talks about this young,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,276,this
277,The Clintons discuss this yellow thesis.,The Clintons discuss this yellow theses.,The Clintons discuss this yellow,thesis,theses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,277,this
278,These cashiers break those dirty feet.,These cashiers break those dirty foot.,These cashiers break those dirty,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,278,those
279,Noah exited these concealed oases.,Noah exited these concealed oasis.,Noah exited these concealed,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,279,these
280,Elaine toured that rough oasis.,Elaine toured that rough oases.,Elaine toured that rough,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,280,that
281,Allison hides that gray mouse.,Allison hides that gray mice.,Allison hides that gray,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,281,that
282,All vases irritated that hopeful man.,All vases irritated that hopeful men.,All vases irritated that hopeful,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,282,that
283,Chad boycotted that smooth oasis.,Chad boycotted that smooth oases.,Chad boycotted that smooth,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,283,that
284,The Clintons drive to these green oases.,The Clintons drive to these green oasis.,The Clintons drive to these green,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,284,these
285,Many ladies aren't concealing that brown louse.,Many ladies aren't concealing that brown lice.,Many ladies aren't concealing that brown,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,285,that
286,Brenda couldn't hire this serious child.,Brenda couldn't hire this serious children.,Brenda couldn't hire this serious,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,286,this
287,Pamela sounds like that displeased person.,Pamela sounds like that displeased people.,Pamela sounds like that displeased,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,287,that
288,Eva doesn't arrive at these gray oases.,Eva doesn't arrive at these gray oasis.,Eva doesn't arrive at these gray,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,288,these
289,Raymond hurt that old alumnus.,Raymond hurt that old alumni.,Raymond hurt that old,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,289,that
290,Most waitresses don't observe these exposed alumni.,Most waitresses don't observe these exposed alumnus.,Most waitresses don't observe these exposed,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,290,these
291,Edward finds these gray oases.,Edward finds these gray oasis.,Edward finds these gray,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,291,these
292,Becky fixes that small foot.,Becky fixes that small feet.,Becky fixes that small,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,292,that
293,Erin will conceal these nice alumni.,Erin will conceal these nice alumnus.,Erin will conceal these nice,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,293,these
294,Denise isn't shocking these serious alumni.,Denise isn't shocking these serious alumnus.,Denise isn't shocking these serious,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,294,these
295,Martin isn't curing these concealed oxen.,Martin isn't curing these concealed ox.,Martin isn't curing these concealed,oxen,ox,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,295,these
296,Lori wasn't watching this clever woman.,Lori wasn't watching this clever women.,Lori wasn't watching this clever,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,296,this
297,These wheelbarrows disgust these sick men.,These wheelbarrows disgust these sick man.,These wheelbarrows disgust these sick,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,297,these
298,These women discuss that confident woman.,These women discuss that confident women.,These women discuss that confident,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,298,that
299,Noah hadn't remembered these bad analyses.,Noah hadn't remembered these bad analysis.,Noah hadn't remembered these bad,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,299,these
300,Nina is boring this smart child.,Nina is boring this smart children.,Nina is boring this smart,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,300,this
301,The Lutherans like these scared people.,The Lutherans like these scared person.,The Lutherans like these scared,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,301,these
302,Leslie could return to those lost people.,Leslie could return to those lost person.,Leslie could return to those lost,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,302,those
303,Galileo liked this small child.,Galileo liked this small children.,Galileo liked this small,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,303,this
304,Denise was talking about that determined person.,Denise was talking about that determined people.,Denise was talking about that determined,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,304,that
305,Andrew respected that white oasis.,Andrew respected that white oases.,Andrew respected that white,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,305,that
306,Renee has dropped by these old oases.,Renee has dropped by these old oasis.,Renee has dropped by these old,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,306,these
307,That bread shouldn't aggravate this unconvinced alumnus.,That bread shouldn't aggravate this unconvinced alumni.,That bread shouldn't aggravate this unconvinced,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,307,this
308,All ladies appreciate these brown oases.,All ladies appreciate these brown oasis.,All ladies appreciate these brown,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,308,these
309,A doctor drives to this out in the open oasis.,A doctor drives to this out in the open oases.,A doctor drives to this out in the open,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,309,this
310,The teenagers tour these black oases.,The teenagers tour these black oasis.,The teenagers tour these black,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,310,these
311,Becca didn't think about those out in the open oxen.,Becca didn't think about those out in the open ox.,Becca didn't think about those out in the open,oxen,ox,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,311,those
312,Eric hadn't loved that exposed person.,Eric hadn't loved that exposed people.,Eric hadn't loved that exposed,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,312,that
313,Every person wasn't hiding those black axes.,Every person wasn't hiding those black axis.,Every person wasn't hiding those black,axes,axis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,313,those
314,Tina respected that unemployed child.,Tina respected that unemployed children.,Tina respected that unemployed,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,314,that
315,Broccoli astounds this unemployed child.,Broccoli astounds this unemployed children.,Broccoli astounds this unemployed,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,315,this
316,The waitresses break this cheap foot.,The waitresses break this cheap feet.,The waitresses break this cheap,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,316,this
317,Janice brought this brown nucleus.,Janice brought this brown nuclei.,Janice brought this brown,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,317,this
318,Gerald wasn't dropping by these old oases.,Gerald wasn't dropping by these old oasis.,Gerald wasn't dropping by these old,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,318,these
319,These slopes haven't astounded those unemployed alumni.,These slopes haven't astounded those unemployed alumnus.,These slopes haven't astounded those unemployed,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,319,those
320,Ellen was astounding these unsure men.,Ellen was astounding these unsure man.,Ellen was astounding these unsure,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,320,these
321,That story will annoy this fast person.,That story will annoy this fast people.,That story will annoy this fast,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,321,this
322,Most photographs look like those clever children.,Most photographs look like those clever child.,Most photographs look like those clever,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,322,those
323,These screens distracted that young alumnus.,These screens distracted that young alumni.,These screens distracted that young,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,323,that
324,Craig does distract this small woman.,Craig does distract this small women.,Craig does distract this small,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,324,this
325,Monet arrived at those blue oases.,Monet arrived at those blue oasis.,Monet arrived at those blue,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,325,those
326,The ladies lift those blue feet.,The ladies lift those blue foot.,The ladies lift those blue,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,326,those
327,A grocery store does confuse this displeased woman.,A grocery store does confuse this displeased women.,A grocery store does confuse this displeased,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,327,this
328,Douglas was escaping from those unlucky children.,Douglas was escaping from those unlucky child.,Douglas was escaping from those unlucky,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,328,those
329,Brenda had returned to these scared alumni.,Brenda had returned to these scared alumnus.,Brenda had returned to these scared,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,329,these
330,Alicia scans these good synopses.,Alicia scans these good synopsis.,Alicia scans these good,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,330,these
331,Some senators attack those confident men.,Some senators attack those confident man.,Some senators attack those confident,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,331,those
332,Some fish shocked those small people.,Some fish shocked those small person.,Some fish shocked those small,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,332,those
333,Timothy had cared for these fast men.,Timothy had cared for these fast man.,Timothy had cared for these fast,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,333,these
334,Lucille hasn't run around those concealed oases.,Lucille hasn't run around those concealed oasis.,Lucille hasn't run around those concealed,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,334,those
335,Tonya observed that fast alumnus.,Tonya observed that fast alumni.,Tonya observed that fast,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,335,that
336,Every picture was astounding this lucky alumnus.,Every picture was astounding this lucky alumni.,Every picture was astounding this lucky,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,336,this
337,Dana might aggravate that sick man.,Dana might aggravate that sick men.,Dana might aggravate that sick,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,337,that
338,Pamela is buying that out in the open fungus.,Pamela is buying that out in the open fungi.,Pamela is buying that out in the open,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,338,that
339,Marcus breaks that messy foot.,Marcus breaks that messy feet.,Marcus breaks that messy,foot,feet,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,339,that
340,A newspaper article wouldn't upset this confident alumnus.,A newspaper article wouldn't upset this confident alumni.,A newspaper article wouldn't upset this confident,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,340,this
341,Some guest found those concealed oases.,Some guest found those concealed oasis.,Some guest found those concealed,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,341,those
342,Sara scared this unsure man.,Sara scared this unsure men.,Sara scared this unsure,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,342,this
343,Martin wasn't returning to that out in the open alumnus.,Martin wasn't returning to that out in the open alumni.,Martin wasn't returning to that out in the open,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,343,that
344,A chair disgusts that fast child.,A chair disgusts that fast children.,A chair disgusts that fast,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,344,that
345,The dancers drop by that old oasis.,The dancers drop by that old oases.,The dancers drop by that old,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,345,that
346,Jessica exited those yellow oases.,Jessica exited those yellow oasis.,Jessica exited those yellow,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,346,those
347,Barbara goes to those hard oases.,Barbara goes to those hard oasis.,Barbara goes to those hard,oases,oasis,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,347,those
348,A newspaper article wasn't annoying that delighted man.,A newspaper article wasn't annoying that delighted men.,A newspaper article wasn't annoying that delighted,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,348,that
349,Michelle remembered these uncertain children.,Michelle remembered these uncertain child.,Michelle remembered these uncertain,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,349,these
350,All women listen to that confident man.,All women listen to that confident men.,All women listen to that confident,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,350,that
351,This adult has bothered this displeased man.,This adult has bothered this displeased men.,This adult has bothered this displeased,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,351,this
352,Anne cured these young children.,Anne cured these young child.,Anne cured these young,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,352,these
353,Sabrina scanned that long analysis.,Sabrina scanned that long analyses.,Sabrina scanned that long,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,353,that
354,Sonia hadn't described that lost man.,Sonia hadn't described that lost men.,Sonia hadn't described that lost,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,354,that
355,Some light stuns that happy child.,Some light stuns that happy children.,Some light stuns that happy,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,True,True,False,True,355,that
