,sentence_good,sentence_bad,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pairID,target
249,Windows annoy those men.,Windows annoy those man.,Windows annoy those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,249,those
250,Karen hated these synopses.,Karen hated these synopsis.,Karen hated these,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,250,these
251,Catherine finds this goose.,Catherine finds this geese.,Catherine finds this,goose,geese,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,251,this
252,Many banks had hated those men.,Many banks had hated those man.,Many banks had hated those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,252,those
253,Some actors did admire that child.,Some actors did admire that children.,Some actors did admire that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,253,that
254,Stephen discovered that medium.,Stephen discovered that media.,Stephen discovered that,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,254,that
255,All ladies confuse that man.,All ladies confuse that men.,All ladies confuse that,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,255,that
256,Most senators see those alumni.,Most senators see those alumnus.,Most senators see those,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,256,those
257,Emily is appreciating this phenomenon.,Emily is appreciating this phenomena.,Emily is appreciating this,phenomenon,phenomena,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,257,this
258,George couldn't discuss this synopsis.,George couldn't discuss this synopses.,George couldn't discuss this,synopsis,synopses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,258,this
259,Victoria did hurt these men.,Victoria did hurt these man.,Victoria did hurt these,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,259,these
260,Karla appreciates these syntheses.,Karla appreciates these synthesis.,Karla appreciates these,syntheses,synthesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,260,these
261,Michael would hide that tooth.,Michael would hide that teeth.,Michael would hide that,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,261,that
262,Vincent wasn't appreciating these crises.,Vincent wasn't appreciating these crisis.,Vincent wasn't appreciating these,crises,crisis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,262,these
263,Carol was concealing that mouse.,Carol was concealing that mice.,Carol was concealing that,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,263,that
264,Brenda revealed that nucleus.,Brenda revealed that nuclei.,Brenda revealed that,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,264,that
265,Kathleen is researching this stimulus.,Kathleen is researching this stimuli.,Kathleen is researching this,stimulus,stimuli,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,265,this
266,Matt forgot those children.,Matt forgot those child.,Matt forgot those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,266,those
267,Nicole had remembered those analyses.,Nicole had remembered those analysis.,Nicole had remembered those,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,267,those
268,Amy argued about that oasis.,Amy argued about that oases.,Amy argued about that,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,268,that
269,Elizabeth has seen those children.,Elizabeth has seen those child.,Elizabeth has seen those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,269,those
270,Monica wouldn't forget those children.,Monica wouldn't forget those child.,Monica wouldn't forget those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,270,those
271,Naomi wouldn't bring that stimulus.,Naomi wouldn't bring that stimuli.,Naomi wouldn't bring that,stimulus,stimuli,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,271,that
272,That actress can discover that synthesis.,That actress can discover that syntheses.,That actress can discover that,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,272,that
273,Tonya can boast about these hypotheses.,Tonya can boast about these hypothesis.,Tonya can boast about these,hypotheses,hypothesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,273,these
274,Many hospitals boast about that ellipsis.,Many hospitals boast about that ellipses.,Many hospitals boast about that,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,274,that
275,Tamara was buying this fungus.,Tamara was buying this fungi.,Tamara was buying this,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,275,this
276,Most drivers discover these people.,Most drivers discover these person.,Most drivers discover these,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,276,these
277,Jason isn't arguing about that hypothesis.,Jason isn't arguing about that hypotheses.,Jason isn't arguing about that,hypothesis,hypotheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,277,that
278,Some cashiers conceal these synopses.,Some cashiers conceal these synopsis.,Some cashiers conceal these,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,278,these
279,The women hire this woman.,The women hire this women.,The women hire this,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,279,this
280,Every government had bought that stimulus.,Every government had bought that stimuli.,Every government had bought that,stimulus,stimuli,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,280,that
281,A university didn't sell those mice.,A university didn't sell those mouse.,A university didn't sell those,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,281,those
282,Vanessa is boasting about these paralyses.,Vanessa is boasting about these paralysis.,Vanessa is boasting about these,paralyses,paralysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,282,these
283,Angela did hide these feet.,Angela did hide these foot.,Angela did hide these,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,283,these
284,Danielle hadn't seen that nucleus.,Danielle hadn't seen that nuclei.,Danielle hadn't seen that,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,284,that
285,The Impressionists liked these feet.,The Impressionists liked these foot.,The Impressionists liked these,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,285,these
286,Tonya wasn't discovering those diagnoses.,Tonya wasn't discovering those diagnosis.,Tonya wasn't discovering those,diagnoses,diagnosis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,286,those
287,Anna discovered this phenomenon.,Anna discovered this phenomena.,Anna discovered this,phenomenon,phenomena,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,287,this
288,Suzanne doesn't bring those lice.,Suzanne doesn't bring those louse.,Suzanne doesn't bring those,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,288,those
289,Most teachers appreciate those crises.,Most teachers appreciate those crisis.,Most teachers appreciate those,crises,crisis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,289,those
290,The man boasted about that hypothesis.,The man boasted about that hypotheses.,The man boasted about that,hypothesis,hypotheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,290,that
291,Kayla hates this woman.,Kayla hates this women.,Kayla hates this,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,291,this
292,Women insult that oasis.,Women insult that oases.,Women insult that,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,292,that
293,Stacey hadn't thought about this ox.,Stacey hadn't thought about this oxen.,Stacey hadn't thought about this,ox,oxen,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,293,this
294,Joseph wasn't talking to this child.,Joseph wasn't talking to this children.,Joseph wasn't talking to this,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,294,this
295,Keith was admiring that mouse.,Keith was admiring that mice.,Keith was admiring that,mouse,mice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,295,that
296,Kathleen did notice this fungus.,Kathleen did notice this fungi.,Kathleen did notice this,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,296,this
297,A drawing bothers this woman.,A drawing bothers this women.,A drawing bothers this,woman,women,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,297,this
298,Nancy hasn't complained about these ellipses.,Nancy hasn't complained about these ellipsis.,Nancy hasn't complained about these,ellipses,ellipsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,298,these
299,Stacey brought this axis.,Stacey brought this axes.,Stacey brought this,axis,axes,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,299,this
300,That actor wasn't complaining about this ellipsis.,That actor wasn't complaining about this ellipses.,That actor wasn't complaining about this,ellipsis,ellipses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,300,this
301,Elizabeth didn't discover this medium.,Elizabeth didn't discover this media.,Elizabeth didn't discover this,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,301,this
302,Senators think about these nuclei.,Senators think about these nucleus.,Senators think about these,nuclei,nucleus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,302,these
303,Judy was thinking about those crises.,Judy was thinking about those crisis.,Judy was thinking about those,crises,crisis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,303,those
304,Alicia thought about these women.,Alicia thought about these woman.,Alicia thought about these,women,woman,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,304,these
305,Donald thinks about that phenomenon.,Donald thinks about that phenomena.,Donald thinks about that,phenomenon,phenomena,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,305,that
306,Some driver hasn't hidden this fungus.,Some driver hasn't hidden this fungi.,Some driver hasn't hidden this,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,306,this
307,Some dancer brought that nucleus.,Some dancer brought that nuclei.,Some dancer brought that,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,307,that
308,Alan isn't complaining about those syntheses.,Alan isn't complaining about those synthesis.,Alan isn't complaining about those,syntheses,synthesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,308,those
309,Steve isn't thinking about this goose.,Steve isn't thinking about this geese.,Steve isn't thinking about this,goose,geese,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,309,this
310,Candice didn't think about that synthesis.,Candice didn't think about that syntheses.,Candice didn't think about that,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,310,that
311,A lot of cafes haven't worried these children.,A lot of cafes haven't worried these child.,A lot of cafes haven't worried these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,311,these
312,All women boast about this synthesis.,All women boast about this syntheses.,All women boast about this,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,312,this
313,Susan isn't researching that synthesis.,Susan isn't researching that syntheses.,Susan isn't researching that,synthesis,syntheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,313,that
314,Claire wouldn't hide this louse.,Claire wouldn't hide this lice.,Claire wouldn't hide this,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,314,this
315,Kathleen had researched these paralyses.,Kathleen had researched these paralysis.,Kathleen had researched these,paralyses,paralysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,315,these
316,Victoria had boasted about that hypothesis.,Victoria had boasted about that hypotheses.,Victoria had boasted about that,hypothesis,hypotheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,316,that
317,Marla cleaned this tooth.,Marla cleaned this teeth.,Marla cleaned this,tooth,teeth,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,317,this
318,These tomatoes aggravate those people.,These tomatoes aggravate those person.,These tomatoes aggravate those,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,318,those
319,Benjamin discovered that phenomenon.,Benjamin discovered that phenomena.,Benjamin discovered that,phenomenon,phenomena,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,319,that
320,These libraries haven't discussed this child.,These libraries haven't discussed this children.,These libraries haven't discussed this,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,320,this
321,Melanie isn't appreciating that synopsis.,Melanie isn't appreciating that synopses.,Melanie isn't appreciating that,synopsis,synopses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,321,that
322,Andrea did annoy those people.,Andrea did annoy those person.,Andrea did annoy those,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,322,those
323,These waitresses bothers these people.,These waitresses bothers these person.,These waitresses bothers these,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,323,these
324,Karen boasts about those men.,Karen boasts about those man.,Karen boasts about those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,324,those
325,Matt will appreciate that paralysis.,Matt will appreciate that paralyses.,Matt will appreciate that,paralysis,paralyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,325,that
326,These pedestrians were messing up these feet.,These pedestrians were messing up these foot.,These pedestrians were messing up these,feet,foot,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,326,these
327,Rhonda has complained about those children.,Rhonda has complained about those child.,Rhonda has complained about those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,327,those
328,All customers had complained about this medium.,All customers had complained about this media.,All customers had complained about this,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,328,this
329,Every sweater can't astound those men.,Every sweater can't astound those man.,Every sweater can't astound those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,329,those
330,Florence hasn't revealed that oasis.,Florence hasn't revealed that oases.,Florence hasn't revealed that,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,330,that
331,Schools argued about that hypothesis.,Schools argued about that hypotheses.,Schools argued about that,hypothesis,hypotheses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,331,that
332,Phillip saw those fungi.,Phillip saw those fungus.,Phillip saw those,fungi,fungus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,332,those
333,Melissa is appreciating those bases.,Melissa is appreciating those basis.,Melissa is appreciating those,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,333,those
334,Some college campus disgusts this alumnus.,Some college campus disgusts this alumni.,Some college campus disgusts this,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,334,this
335,These museums admire that man.,These museums admire that men.,These museums admire that,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,335,that
336,Stacey thinks about these stimuli.,Stacey thinks about these stimulus.,Stacey thinks about these,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,336,these
337,Many actors weren't boasting about those media.,Many actors weren't boasting about those medium.,Many actors weren't boasting about those,media,medium,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,337,those
338,Kayla hadn't observed those men.,Kayla hadn't observed those man.,Kayla hadn't observed those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,338,those
339,Ann embarrassed those men.,Ann embarrassed those man.,Ann embarrassed those,men,man,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,339,those
340,Pamela hadn't boasted about these phenomena.,Pamela hadn't boasted about these phenomenon.,Pamela hadn't boasted about these,phenomena,phenomenon,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,340,these
341,Kendra thinks about those bases.,Kendra thinks about those basis.,Kendra thinks about those,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,341,those
342,Susan remembered this person.,Susan remembered this people.,Susan remembered this,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,342,this
343,Some adult doesn't notice these cacti.,Some adult doesn't notice these cactus.,Some adult doesn't notice these,cacti,cactus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,343,these
344,Many customers like these theses.,Many customers like these thesis.,Many customers like these,theses,thesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,344,these
345,Some skateboards hadn't embarrassed this person.,Some skateboards hadn't embarrassed this people.,Some skateboards hadn't embarrassed this,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,345,this
346,Guy is alarming this person.,Guy is alarming this people.,Guy is alarming this,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,346,this
347,Paul hadn't brought those mice.,Paul hadn't brought those mouse.,Paul hadn't brought those,mice,mouse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,347,those
348,Suzanne can't hide this nucleus.,Suzanne can't hide this nuclei.,Suzanne can't hide this,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,348,this
349,The painting looks like this fungus.,The painting looks like this fungi.,The painting looks like this,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,349,this
350,Literature bores that person.,Literature bores that people.,Literature bores that,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,350,that
351,Douglas complained about that alumnus.,Douglas complained about that alumni.,Douglas complained about that,alumnus,alumni,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,351,that
352,Beverly remembered those children.,Beverly remembered those child.,Beverly remembered those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,352,those
353,The ladies respect that oasis.,The ladies respect that oases.,The ladies respect that,oasis,oases,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,353,that
354,Sheila reveals those children.,Sheila reveals those child.,Sheila reveals those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,354,those
355,Kathleen discovered those cacti.,Kathleen discovered those cactus.,Kathleen discovered those,cacti,cactus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,355,those
356,Nina had sounded like these analyses.,Nina had sounded like these analysis.,Nina had sounded like these,analyses,analysis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,356,these
357,Jeffrey didn't approach these alumni.,Jeffrey didn't approach these alumnus.,Jeffrey didn't approach these,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,357,these
358,Michael appreciated that medium.,Michael appreciated that media.,Michael appreciated that,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,358,that
359,Jill admires that fungus.,Jill admires that fungi.,Jill admires that,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,359,that
360,That movie theater has irritated those alumni.,That movie theater has irritated those alumnus.,That movie theater has irritated those,alumni,alumnus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,360,those
361,A lot of drivers hide those oxen.,A lot of drivers hide those ox.,A lot of drivers hide those,oxen,ox,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,361,those
362,Many boys buy that nucleus.,Many boys buy that nuclei.,Many boys buy that,nucleus,nuclei,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,362,that
363,Melinda had thought about that axis.,Melinda had thought about that axes.,Melinda had thought about that,axis,axes,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,363,that
364,Girls didn't love that man.,Girls didn't love that men.,Girls didn't love that,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,364,that
365,Charles irritated this man.,Charles irritated this men.,Charles irritated this,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,365,this
366,Kristen insulted this man.,Kristen insulted this men.,Kristen insulted this,man,men,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,366,this
367,That teenager researched this medium.,That teenager researched this media.,That teenager researched this,medium,media,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,367,this
368,Joseph attacks these people.,Joseph attacks these person.,Joseph attacks these,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,368,these
369,Melissa had thought about these syntheses.,Melissa had thought about these synthesis.,Melissa had thought about these,syntheses,synthesis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,369,these
370,Omar admired those lice.,Omar admired those louse.,Omar admired those,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,370,those
371,Sherry boasts about those synopses.,Sherry boasts about those synopsis.,Sherry boasts about those,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,371,those
372,Amy complains about those diagnoses.,Amy complains about those diagnosis.,Amy complains about those,diagnoses,diagnosis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,372,those
373,Nicole hasn't admired those stimuli.,Nicole hasn't admired those stimulus.,Nicole hasn't admired those,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,373,those
374,Tanya researches those crises.,Tanya researches those crisis.,Tanya researches those,crises,crisis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,374,those
375,A lot of committees buy this fungus.,A lot of committees buy this fungi.,A lot of committees buy this,fungus,fungi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,375,this
376,Craig can bring that goose.,Craig can bring that geese.,Craig can bring that,goose,geese,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,376,that
377,Randolf visits that person.,Randolf visits that people.,Randolf visits that,person,people,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,377,that
378,Thomas discovers those phenomena.,Thomas discovers those phenomenon.,Thomas discovers those,phenomena,phenomenon,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,378,those
379,Vanessa hasn't described those synopses.,Vanessa hasn't described those synopsis.,Vanessa hasn't described those,synopses,synopsis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,379,those
380,Kevin couldn't lift this octopus.,Kevin couldn't lift this octopi.,Kevin couldn't lift this,octopus,octopi,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,380,this
381,Connie had loved that analysis.,Connie had loved that analyses.,Connie had loved that,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,381,that
382,Derek sounds like that analysis.,Derek sounds like that analyses.,Derek sounds like that,analysis,analyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,382,that
383,Jessica conceals those teeth.,Jessica conceals those tooth.,Jessica conceals those,teeth,tooth,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,383,those
384,Deborah researches those bases.,Deborah researches those basis.,Deborah researches those,bases,basis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,384,those
385,The Impressionists hide those octopi.,The Impressionists hide those octopus.,The Impressionists hide those,octopi,octopus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,385,those
386,Marla did listen to those children.,Marla did listen to those child.,Marla did listen to those,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,386,those
387,Brian might astound that child.,Brian might astound that children.,Brian might astound that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,387,that
388,Claire has those geese.,Claire has those goose.,Claire has those,geese,goose,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,388,those
389,The lady admired these axes.,The lady admired these axis.,The lady admired these,axes,axis,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,389,these
390,Daniel hasn't cleaned those lice.,Daniel hasn't cleaned those louse.,Daniel hasn't cleaned those,lice,louse,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,390,those
391,Some bread wasn't shocking these children.,Some bread wasn't shocking these child.,Some bread wasn't shocking these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,391,these
392,Marla thought about this goose.,Marla thought about this geese.,Marla thought about this,goose,geese,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,392,this
393,Jason sounds like these children.,Jason sounds like these child.,Jason sounds like these,children,child,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,393,these
394,That girl wasn't selling that goose.,That girl wasn't selling that geese.,That girl wasn't selling that,goose,geese,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,394,that
395,The picture hasn't looked like that louse.,The picture hasn't looked like that lice.,The picture hasn't looked like that,louse,lice,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,395,that
396,Claire wasn't hiring these people.,Claire wasn't hiring these person.,Claire wasn't hiring these,people,person,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,396,these
397,Adam couldn't boast about this paralysis.,Adam couldn't boast about this paralyses.,Adam couldn't boast about this,paralysis,paralyses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,397,this
398,Heidi couldn't research these stimuli.,Heidi couldn't research these stimulus.,Heidi couldn't research these,stimuli,stimulus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,398,these
399,Plates aggravate that child.,Plates aggravate that children.,Plates aggravate that,child,children,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,399,that
400,Karla hasn't discussed that synopsis.,Karla hasn't discussed that synopses.,Karla hasn't discussed that,synopsis,synopses,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,400,that
401,Eva took those nuclei.,Eva took those nucleus.,Eva took those,nuclei,nucleus,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,401,those
402,Candice sells that axis.,Candice sells that axes.,Candice sells that,axis,axes,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,True,True,False,True,402,that
